stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id
U89Z2,"Dobratická",50.130367,14.508383,"0",,0,,0,,B,89,2
U90Z1P,"Dobročovická",50.073414,14.505105,"P",,0,,0,,A,90,1
U90Z2P,"Dobročovická",50.073257,14.504727,"P",,0,,0,,B,90,2
U91Z1P,"Dobronická",50.010983,14.471466,"P",,0,,0,,A,91,1
U91Z2P,"Dobronická",50.011051,14.472449,"P",,0,,0,,B,91,2
U92Z1P,"Prunéřovská",50.143936,14.450983,"P",,0,,0,,A,92,1
U92Z1,"Prunéřovská",50.143936,14.450983,"B",,0,,0,,A,92,1
U92Z2P,"Prunéřovská",50.143803,14.450749,"P",,0,,0,,B,92,2
U92Z2,"Prunéřovská",50.143803,14.450749,"B",,0,,0,,B,92,2
U93Z1P,"Dolní Chabry",50.151035,14.437566,"P",,0,,0,,A,93,1
U93Z2P,"Dolní Chabry",50.151016,14.437816,"P",,0,,0,,B,93,2
U94Z1P,"Osecká",50.146484,14.449017,"P",,0,,0,,A,94,1
U94Z3P,"Osecká",50.146183,14.448066,"P",,0,,0,,C,94,3
U96Z1P,"Dolnoměcholupská",50.060600,14.556725,"P",,0,,0,,A,96,1
U96Z1,"Dolnoměcholupská",50.060600,14.556725,"0",,0,,0,,A,96,1
U96Z2P,"Dolnoměcholupská",50.059521,14.558766,"P",,0,,0,,B,96,2
U96Z2,"Dolnoměcholupská",50.059521,14.558766,"0",,0,,0,,B,96,2
U96Z3P,"U Střediska",50.058750,14.558233,"P",,0,,0,,C,96,3
U96Z3,"U Střediska",50.058750,14.558233,"0",,0,,0,,C,96,3
U96Z4P,"U Střediska",50.058575,14.557261,"P",,0,,0,,D,96,4
U96Z4,"U Střediska",50.058575,14.557261,"0",,0,,0,,D,96,4
U97Z1P,"Dolní Počernice",50.084984,14.577199,"P",,0,,0,,A,97,1
U97Z2P,"Dolní Počernice",50.085083,14.577399,"P",,0,,0,,B,97,2
U97Z3P,"Dolní Počernice",50.085648,14.576259,"P",,0,,0,,C,97,3
U98Z1P,"Doliny",50.057423,14.425443,"P",,0,,0,,A,98,1
U98Z2P,"Doliny",50.057499,14.423450,"P",,0,,0,,B,98,2
U99Z1P,"Donovalská",50.037399,14.508883,"P",,0,,0,,A,99,1
U99Z2P,"Donovalská",50.036484,14.508550,"P",,0,,0,,B,99,2
U100Z1P,"Vltavská",50.099228,14.438121,"P",,0,,1,,A,100,1
U100Z2P,"Vltavská",50.098812,14.438765,"P",,0,,1,,B,100,2
U100Z3P,"Vltavská",50.098469,14.437243,"P",,0,,1,,C,100,3
U100Z4P,"Vltavská",50.099022,14.437512,"P",,0,,1,,D,100,4
U100Z5P,"Vltavská",50.098110,14.438809,"P",,0,,0,,E,100,5
U100Z6P,"Vltavská",50.098335,14.438746,"P",,0,,0,,F,100,6
U100Z11P,"Bubenská",50.098103,14.436588,"P",,0,,0,,K,100,11
U100Z101P,"Vltavská",50.100290,14.438530,"P",,0,U100S1,1,U100L2,1,100,101
U100Z102P,"Vltavská",50.100290,14.438490,"P",,0,U100S1,1,U100L2,2,100,102
U102Z1P,"Dostihová",50.012527,14.393909,"P",,0,,0,,A,102,1
U102Z1,"Dostihová",50.012527,14.393909,"0",,0,,0,,A,102,1
U102Z2P,"Dostihová",50.012951,14.394327,"P",,0,,0,,B,102,2
U102Z2,"Dostihová",50.012951,14.394327,"0",,0,,0,,B,102,2
U103Z1P,"Drinopol",50.083908,14.370667,"P",,0,,1,,A,103,1
U103Z2P,"Drinopol",50.083969,14.371601,"P",,0,,1,,B,103,2
U103Z51P,"Drinopol",50.083809,14.370709,"P",,0,,0,,Z1,103,51
U103Z52P,"Drinopol",50.083969,14.371601,"P",,0,,0,,B,103,52
U104Z1P,"Jiviny",50.077778,14.304969,"P",,0,,0,,A,104,1
U104Z2P,"Jiviny",50.077442,14.304026,"P",,0,,0,,B,104,2
U104Z4,"Jiviny",50.076981,14.302417,"B",,0,,0,,D,104,4
U105Z1P,"Druhanická",50.072281,14.652828,"P",,0,,0,,A,105,1
U105Z1,"Druhanická",50.072281,14.652828,"B",,0,,0,,A,105,1
U106Z1P,"Opatov",50.027401,14.507772,"P",,0,,0,,A,106,1
U106Z1,"Opatov",50.027401,14.507772,"B",,0,,0,,A,106,1
U106Z2P,"Opatov",50.027660,14.507667,"P",,0,,0,,B,106,2
U106Z4P,"Opatov",50.027615,14.508278,"P",,0,,0,,G,106,4
U106Z4,"Opatov",50.027615,14.508278,"B",,0,,0,,G,106,4
U106Z6P,"Opatov",50.028233,14.508050,"P",,0,,0,,F,106,6
U106Z6,"Opatov",50.028233,14.508050,"B",,0,,0,,F,106,6
U106Z101P,"Opatov",50.027930,14.509180,"P",,0,U106S1,1,U106L1,1,106,101
U106Z102P,"Opatov",50.027850,14.509200,"P",,0,U106S1,1,U106L1,2,106,102
U107Z1P,"Škola Dubeč",50.063251,14.591400,"P",,0,,0,,A,107,1
U107Z1,"Škola Dubeč",50.063251,14.591400,"B",,0,,0,,A,107,1
U107Z2P,"Škola Dubeč",50.062584,14.590549,"P",,0,,0,,B,107,2
U107Z2,"Škola Dubeč",50.062584,14.590549,"B",,0,,0,,B,107,2
U108Z1P,"Dubeček",50.056019,14.580067,"P",,0,,0,,A,108,1
U108Z1,"Dubeček",50.056019,14.580067,"B",,0,,0,,A,108,1
U108Z2P,"Dubeček",50.055969,14.579817,"P",,0,,0,,B,108,2
U108Z2,"Dubeček",50.055969,14.579817,"B",,0,,0,,B,108,2
U109Z1P,"Důstojnické domy",50.124271,14.531974,"P",,0,,0,,A,109,1
U109Z1,"Důstojnické domy",50.124271,14.531974,"0",,0,,0,,A,109,1
U109Z2P,"Důstojnické domy",50.124702,14.532350,"P",,0,,0,,B,109,2
U109Z2,"Důstojnické domy",50.124702,14.532350,"0",,0,,0,,B,109,2
U110Z1P,"Dvorce",50.047726,14.414382,"P",,0,,1,,A,110,1
U110Z2P,"Dvorce",50.047184,14.413952,"P",,0,,1,,B,110,2
U110Z3P,"Dvorce",50.045639,14.413443,"P",,0,,2,,C,110,3
U110Z5P,"Dvorce",50.047142,14.415038,"P",,0,,0,,E,110,5
U110Z6P,"Dvorce",50.046898,14.414903,"P",,0,,0,,F,110,6
U110Z7P,"Dvorce",50.046543,14.415035,"P",,0,,0,,G,110,7
U110Z8P,"Dvorce",50.046661,14.415369,"P",,0,,0,,H,110,8
U110Z11P,"Dvorce",50.047832,14.412724,"P",,0,,0,,K,110,11
U110Z52P,"Dvorce",50.046692,14.413523,"P",,0,,0,,52,110,52
U110Z53P,"Dvorce",50.045792,14.413424,"P",,0,,0,,53,110,53
U110Z54P,"Dvorce",50.047359,14.414341,"P",,0,,0,,54,110,54
U111Z1P,"Výhledské náměstí",50.135090,14.373317,"P",,0,,0,,A,111,1
U111Z1,"Výhledské náměstí",50.135090,14.373317,"B",,0,,0,,A,111,1
U111Z2P,"Výhledské náměstí",50.134983,14.373233,"P",,0,,0,,B,111,2
U111Z2,"Výhledské náměstí",50.134983,14.373233,"B",,0,,0,,B,111,2
U112Z1P,"Dyrinka",50.107651,14.374466,"P",,0,,0,,A,112,1
U112Z2P,"Dyrinka",50.108246,14.374949,"P",,0,,0,,B,112,2
U113Z1P,"Hlušičkova",50.064014,14.316409,"P",,0,,1,,A,113,1
U113Z2P,"Hlušičkova",50.063713,14.315657,"P",,0,,1,,B,113,2
U113Z3P,"Hlušičkova",50.063915,14.315871,"P",,0,,0,,C,113,3
U113Z3,"Hlušičkova",50.063915,14.315871,"0",,0,,0,,C,113,3
U113Z4P,"Hlušičkova",50.063950,14.316499,"P",,0,,0,,D,113,4
U113Z4,"Hlušičkova",50.063950,14.316499,"0",,0,,0,,D,113,4
U115Z1P,"Nádraží Holešovice",50.109669,14.437529,"P",,0,,1,,G,115,1
U115Z2P,"Nádraží Holešovice",50.110298,14.437340,"P",,0,,1,,H,115,2
U115Z3P,"Nádraží Holešovice",50.108181,14.439996,"P",,0,,1,,A,115,3
U115Z4P,"Nádraží Holešovice",50.108082,14.440873,"P",,0,,1,,B,115,4
U115Z6P,"Nádraží Holešovice",50.108814,14.439854,"P",,0,,0,,V,115,6
U115Z8P,"Nádraží Holešovice",50.108665,14.440869,"P",,0,,0,,D,115,8
U115Z9P,"Nádraží Holešovice",50.108440,14.440918,"P",,0,,0,,C,115,9
U115Z11P,"Nádraží Holešovice",50.110004,14.437735,"P",,0,,0,,I,115,11
U115Z51P,"Nádraží Holešovice",50.109837,14.437233,"P",,0,,0,,J,115,51
U115Z101P,"Nádraží Holešovice",50.108960,14.440160,"P",,0,U115S1,1,U115L1,1,115,101
U115Z102P,"Nádraží Holešovice",50.108920,14.440020,"P",,0,U115S1,1,U115L1,2,115,102
U116Z1P,"Farkáň",50.060677,14.380998,"P",,0,,0,,A,116,1
U116Z2P,"Farkáň",50.060452,14.380866,"P",,0,,0,,B,116,2
U117Z1P,"Filmové ateliéry Barrandov",50.031197,14.392290,"P",,0,,0,,A,117,1
U117Z2P,"Filmové ateliéry Barrandov",50.030918,14.392294,"P",,0,,0,,B,117,2
U117Z3P,"Filmové ateliéry Barrandov",50.031021,14.391692,"P",,0,,0,,C,117,3
U118Z1P,"Flora",50.077919,14.461515,"P",,0,,1,,A,118,1
U118Z2P,"Flora",50.077881,14.462434,"P",,0,,1,,B,118,2
U118Z3P,"Flora",50.078342,14.460896,"P",,0,,0,,C,118,3
U118Z4P,"Flora",50.078320,14.460633,"P",,0,,0,,D,118,4
U118Z52P,"Flora",50.077782,14.462545,"P",,0,,0,,Z2,118,52
U118Z101P,"Flora",50.078240,14.462600,"P",,0,U118S1,1,U118L2,1,118,101
U118Z102P,"Flora",50.078320,14.462570,"P",,0,U118S1,1,U118L2,2,118,102
U120Z1P,"Frančíkova",50.010834,14.356816,"P",,0,,0,,A,120,1
U120Z1,"Frančíkova",50.010834,14.356816,"0",,0,,0,,A,120,1
U120Z2P,"Frančíkova",50.010349,14.356933,"P",,0,,0,,B,120,2
U120Z2,"Frančíkova",50.010349,14.356933,"0",,0,,0,,B,120,2
U121Z1P,"Franty Kocourka",50.060650,14.403366,"P",,0,,0,,A,121,1
U122Z1P,"Náměstí U Lva",50.035419,14.315798,"P",,0,,0,,A,122,1
U122Z1,"Náměstí U Lva",50.035419,14.315798,"0",,0,,0,,A,122,1
U122Z2P,"Náměstí U Lva",50.035187,14.315554,"P",,0,,0,,B,122,2
U122Z2,"Náměstí U Lva",50.035187,14.315554,"0",,0,,0,,B,122,2
U123Z1P,"Fruta",50.043068,14.582100,"P",,0,,0,,A,123,1
U123Z1,"Fruta",50.043068,14.582100,"B",,0,,0,,A,123,1
U123Z2P,"Fruta",50.043900,14.580933,"P",,0,,0,,B,123,2
U123Z2,"Fruta",50.043900,14.580933,"B",,0,,0,,B,123,2
U124Z1P,"Filosofská",50.021999,14.428267,"P",,0,,0,,A,124,1
U124Z2P,"Filosofská",50.021835,14.428132,"P",,0,,0,,B,124,2
U125Z1P,"Fryčovická",50.139416,14.505137,"P",,0,,0,,A,125,1
U125Z1,"Fryčovická",50.139416,14.505137,"0",,0,,0,,A,125,1
U125Z2P,"Fryčovická",50.139141,14.504692,"P",,0,,0,,B,125,2
U125Z2,"Fryčovická",50.139141,14.504692,"0",,0,,0,,B,125,2
U126Z1P,"Nádraží Podbaba",50.112328,14.394158,"P",,0,,0,,A,126,1
U126Z1,"Nádraží Podbaba",50.112328,14.394158,"B",,0,,0,,A,126,1
U126Z2P,"Nádraží Podbaba",50.111187,14.394085,"P",,0,,1,,B,126,2
U126Z2,"Nádraží Podbaba",50.111187,14.394085,"B",,0,,1,,B,126,2
U126Z3P,"Nádraží Podbaba",50.111931,14.394121,"P",,0,,1,,C,126,3
U127Z1P,"Na Staré cestě",50.038338,14.441989,"P",,0,,0,,A,127,1
U127Z2P,"Na Staré cestě",50.038773,14.441195,"P",,0,,0,,B,127,2
U128Z1P,"Habrová",50.087940,14.491485,"P",,0,,0,,A,128,1
U128Z2P,"Habrová",50.087814,14.490667,"P",,0,,0,,B,128,2
U128Z3P,"Habrová",50.087894,14.490421,"P",,0,,0,,C,128,3
U129Z1P,"Hadovitá",50.051559,14.456735,"P",,0,,0,,A,129,1
U129Z2P,"Hadovitá",50.051506,14.457561,"P",,0,,0,,B,129,2
U130Z1P,"Hadovka",50.099422,14.375145,"P",,0,,1,,A,130,1
U130Z2P,"Hadovka",50.099552,14.375712,"P",,0,,1,,B,130,2
U131Z1P,"Hájek",50.050518,14.628083,"P",,0,,0,,A,131,1
U131Z1,"Hájek",50.050518,14.628083,"B",,0,,0,,A,131,1
U131Z2P,"Hájek",50.049686,14.628130,"P",,0,,0,,B,131,2
U131Z2,"Hájek",50.049686,14.628130,"B",,0,,0,,B,131,2
U132Z1P,"Hájová",50.017349,14.652583,"P",,0,,0,,A,132,1
U132Z2P,"Hájová",50.017517,14.652833,"P",,0,,0,,B,132,2
U133Z1P,"Hanspaulka",50.104206,14.372981,"P",,0,,0,,A,133,1
U133Z2P,"Hanspaulka",50.105167,14.373066,"P",,0,,0,,B,133,2
U134Z1P,"Nádraží Libeň",50.102112,14.502189,"P",,0,,1,,A,134,1
U134Z2P,"Nádraží Libeň",50.101997,14.502460,"P",,0,,1,,B,134,2
U134Z4P,"Nádraží Libeň",50.101173,14.502563,"P",,0,,0,,D,134,4
U134Z5P,"Nádraží Libeň",50.102852,14.503200,"P",,0,,0,,C,134,5
U135Z1P,"Hloubětín",50.106178,14.536689,"P",,0,,2,,A,135,1
U135Z2P,"Hloubětín",50.106171,14.537566,"P",,0,,2,,B,135,2
U135Z4P,"Hloubětín",50.106033,14.537478,"P",,0,,0,,D,135,4
U135Z5P,"Hloubětín",50.106285,14.536816,"P",,0,,0,,E,135,5
U135Z6P,"Hloubětín",50.105801,14.538778,"P",,0,,0,,F,135,6
U135Z101P,"Hloubětín",50.106723,14.536420,"P",,0,U135S1,0,U135L2,1,135,101
U135Z102P,"Hloubětín",50.106642,14.536389,"P",,0,U135S1,0,U135L2,2,135,102
U136Z1P,"Lnářská",50.028248,14.597963,"P",,0,,0,,A,136,1
U136Z1,"Lnářská",50.028248,14.597963,"B",,0,,0,,A,136,1
U136Z2P,"Lnářská",50.028168,14.597086,"P",,0,,0,,B,136,2
U136Z2,"Lnářská",50.028168,14.597086,"B",,0,,0,,B,136,2
U137Z1P,"Hejtmanská",50.105392,14.557033,"P",,0,,0,,A,137,1
U137Z2P,"Hejtmanská",50.105293,14.557204,"P",,0,,0,,B,137,2
U138Z1P,"Hellichova",50.085659,14.404175,"P",,0,,1,,A,138,1
U138Z2P,"Hellichova",50.084187,14.404470,"P",,0,,1,,B,138,2
U139Z1P,"Hercovka",50.122074,14.451223,"P",,0,,2,,A,139,1
U139Z2P,"Hercovka",50.121853,14.453301,"P",,0,,2,,B,139,2
U140Z1P,"Hládkov",50.090679,14.385544,"P",,0,,1,,A,140,1
U140Z2P,"Hládkov",50.090084,14.385859,"P",,0,,1,,B,140,2
U140Z5P,"Hládkov",50.089836,14.386211,"P",,0,,0,,E,140,5
U140Z6P,"Hládkov",50.089699,14.386003,"P",,0,,0,,F,140,6
U141Z1P,"Hlavní",50.046227,14.487617,"P",,0,,0,,A,141,1
U141Z2P,"Hlavní",50.046890,14.486772,"P",,0,,0,,B,141,2
U141Z3P,"Hlavní",50.047073,14.486564,"P",,0,,0,,C,141,3
U142Z1P,"Hlavní nádraží",50.086082,14.435113,"P",,0,,1,,A,142,1
U142Z2P,"Hlavní nádraží",50.085693,14.435927,"P",,0,,1,,B,142,2
U142Z3P,"Hlavní nádraží",50.082943,14.434782,"P",,0,,0,,G,142,3
U142Z4P,"Hlavní nádraží",50.083218,14.434600,"P",,0,,0,,H,142,4
U142Z5P,"Hlavní nádraží",50.083115,14.434892,"P",,0,,0,,F,142,5
U142Z101P,"Hlavní nádraží",50.083490,14.434200,"P",,0,U142S1,0,U142L1,1,142,101
U142Z102P,"Hlavní nádraží",50.083520,14.434080,"P",,0,U142S1,0,U142L1,2,142,102
U143Z1P,"Hlohová",50.056435,14.502000,"P",,0,,0,,A,143,1
U143Z2P,"Hlohová",50.056351,14.502266,"P",,0,,0,,B,143,2
U144Z1P,"Starý Hloubětín",50.104347,14.529912,"P",,0,,1,,A,144,1
U144Z2P,"Starý Hloubětín",50.104019,14.530207,"P",,0,,2,,B,144,2
U144Z5P,"Starý Hloubětín",50.105412,14.529277,"P",,0,,1,,E,144,5
U144Z6P,"Starý Hloubětín",50.104836,14.529286,"P",,0,,1,,F,144,6
U145Z1P,"Mladějovská",50.132553,14.560349,"P",,0,,0,,A,145,1
U145Z1,"Mladějovská",50.132553,14.560349,"B",,0,,0,,A,145,1
U145Z2P,"Mladějovská",50.132706,14.560446,"P",,0,,0,,B,145,2
U145Z2,"Mladějovská",50.132706,14.560446,"B",,0,,0,,B,145,2
U146Z1P,"Nádraží Hlubočepy",50.041031,14.393781,"P",,0,,0,,A,146,1
U146Z2P,"Nádraží Hlubočepy",50.041523,14.394588,"P",,0,,0,,B,146,2
U147Z3P,"Hlubočepy",50.041798,14.404387,"P",,0,,0,,C,147,3
U147Z4P,"Hlubočepy",50.042149,14.404760,"P",,0,,0,,D,147,4
U147Z5P,"Hlubočepy",50.042393,14.404599,"P",,0,,1,,E,147,5
U147Z6P,"Hlubočepy",50.042168,14.404387,"P",,0,,1,,F,147,6
U147Z7P,"Hlubočepy",50.042797,14.404410,"P",,0,,0,,G,147,7
U147Z8P,"Hlubočepy",50.042698,14.404221,"P",,0,,0,,H,147,8
U148Z1P,"Holečkova",50.074223,14.394971,"P",,0,,0,,A,148,1
U148Z2P,"Holečkova",50.074318,14.395816,"P",,0,,0,,B,148,2
U149Z1P,"Stará Holyně",50.029781,14.357156,"P",,0,,0,,A,149,1
U149Z2P,"Stará Holyně",50.029629,14.356708,"P",,0,,0,,B,149,2
U150Z1P,"Weberova",50.073502,14.355499,"P",,0,,0,,A,150,1
U150Z2P,"Weberova",50.073502,14.356249,"P",,0,,0,,B,150,2
U151Z1P,"Horčičkova",50.032001,14.534416,"P",,0,,0,,A,151,1
U151Z1,"Horčičkova",50.032001,14.534416,"0",,0,,0,,A,151,1
U151Z2P,"Horčičkova",50.031784,14.533732,"P",,0,,0,,B,151,2
U151Z2,"Horčičkova",50.031784,14.533732,"0",,0,,0,,B,151,2
U152Z1P,"Horky",50.061451,14.446626,"P",,0,,1,,A,152,1
U152Z2P,"Horky",50.061672,14.445896,"P",,0,,1,,B,152,2
U153Z1P,"Horní cesta",50.033268,14.396449,"P",,0,,0,,A,153,1
U154Z1P,"Boloňská",50.047512,14.554260,"P",,0,,0,,A,154,1
U154Z1P_220501,"Boloňská",50.047184,14.555699,"P",,0,,0,,A,154,1
U154Z2P,"Boloňská",50.047977,14.556711,"P",,0,,0,,B,154,2
U154Z3P,"Boloňská",50.048248,14.556578,"P",,0,,0,,C,154,3
U154Z4P,"Boloňská",50.047501,14.555666,"P",,0,,0,,D,154,4
U155Z1P,"Na Kovárně",50.117825,14.628023,"P",,0,,0,,A,155,1
U155Z1,"Na Kovárně",50.117825,14.628023,"B",,0,,0,,A,155,1
U155Z2P,"Na Kovárně",50.118034,14.628744,"P",,0,,0,,B,155,2
U155Z2,"Na Kovárně",50.118034,14.628744,"B",,0,,0,,B,155,2
U156Z1P,"Průchova",50.062386,14.365966,"P",,0,,0,,A,156,1
U156Z2P,"Průchova",50.062599,14.366416,"P",,0,,0,,B,156,2
U157Z1P,"Bořislavka",50.098522,14.364549,"P",,0,,1,,A,157,1
U157Z2P,"Bořislavka",50.098568,14.363779,"P",,0,,1,,B,157,2
U157Z3P,"Bořislavka",50.098717,14.364141,"P",,0,,0,,D,157,3
U157Z4P,"Bořislavka",50.099052,14.364685,"P",,0,,0,,F,157,4
U157Z4,"Bořislavka",50.099052,14.364685,"B",,0,,0,,F,157,4
U157Z5,"Bořislavka",50.098679,14.363596,"B",,0,,0,,C,157,5
U157Z6P,"Bořislavka",50.099133,14.364848,"P",,0,,0,,G,157,6
U157Z6,"Bořislavka",50.099133,14.364848,"B",,0,,0,,G,157,6
U157Z8P,"Bořislavka",50.097649,14.364434,"P",,0,,0,,I,157,8
U157Z9P,"Bořislavka",50.097649,14.364434,"P",,0,,0,,J,157,9
U157Z74,"Bořislavka",50.099052,14.364685,"B",,0,,0,,D,157,74
U157Z101P,"Bořislavka",50.098310,14.362830,"P",,0,U157S1,1,U157L2,1,157,101
U157Z102P,"Bořislavka",50.098370,14.362820,"P",,0,U157S1,1,U157L2,2,157,102
U158Z1P,"Hostavice",50.090218,14.563483,"P",,0,,0,,A,158,1
U158Z2P,"Hostavice",50.090023,14.563175,"P",,0,,0,,B,158,2
U159Z1P,"Benice",50.013569,14.604984,"P",,0,,0,,A,159,1
U159Z2P,"Benice",50.013397,14.605334,"P",,0,,0,,B,159,2
U159Z2,"Benice",50.013397,14.605334,"B",,0,,0,,B,159,2
U159Z4,"Benice",50.013351,14.605069,"B",,0,,0,,D,159,4
U160Z1P,"Hostivařské náměstí",50.050117,14.526299,"P",,0,,0,,A,160,1
U160Z2P,"Hostivařské náměstí",50.050133,14.526433,"P",,0,,0,,B,160,2
U161Z1P,"Hostýnská",50.081066,14.495531,"P",,0,,0,,A,161,1
U161Z2P,"Hostýnská",50.081318,14.495516,"P",,0,,0,,B,161,2
U162Z5P,"Čínská",50.108952,14.394667,"P",,0,,0,,E,162,5
U162Z5,"Čínská",50.108952,14.394667,"0",,0,,0,,E,162,5
U162Z6P,"Čínská",50.109009,14.393939,"P",,0,,0,,F,162,6
U162Z6,"Čínská",50.109009,14.393939,"0",,0,,0,,F,162,6
U163Z1P,"Hradčanská",50.097298,14.404872,"P",,0,,1,,A,163,1
U163Z2P,"Hradčanská",50.097210,14.403852,"P",,0,,1,,B,163,2
U163Z5P,"Hradčanská",50.098183,14.405350,"P",,0,,0,,D,163,5
U163Z6P,"Hradčanská",50.098118,14.405216,"P",,0,,0,,C,163,6
U163Z9P,"Hradčanská",50.097340,14.406087,"P",,0,,0,,F,163,9
U163Z10P,"Hradčanská",50.096996,14.402765,"P",,0,,0,,L,163,10
U163Z11P,"Hradčanská (ul. Badeniho)",50.096478,14.408166,"P",,0,,2,,K,163,11
U163Z12P,"Hradčanská (ul. Badeniho)",50.096523,14.408305,"P",,0,,2,,L,163,12
U163Z101P,"Hradčanská",50.097410,14.403140,"P",,0,U163S1,1,U163L2,1,163,101
U163Z102P,"Hradčanská",50.097490,14.403190,"P",,0,U163S1,1,U163L2,2,163,102
U164Z3,"Hrnčíře",49.996857,14.517643,"B",,0,,0,,C,164,3
U164Z4,"Hrnčíře",49.998913,14.517194,"B",,0,,0,,D,164,4
U165Z1,"Hrnčířský hřbitov",50.001091,14.516321,"B",,0,,0,,A,165,1
U165Z2P,"Hrnčířský hřbitov",50.003056,14.516517,"P",,0,,0,,B,165,2
U165Z2,"Hrnčířský hřbitov",50.003056,14.516517,"B",,0,,0,,B,165,2
U165Z3P,"Hrnčířský hřbitov",50.002827,14.515067,"P",,0,,0,,C,165,3
U165Z5,"Hrnčířský hřbitov",50.002335,14.517850,"B",,0,,0,,E,165,5
U166Z1P,"Toulcův dvůr",50.047852,14.519083,"P",,0,,0,,A,166,1
U166Z2P,"Toulcův dvůr",50.047752,14.519600,"P",,0,,0,,B,166,2
U167Z1P,"Ďáblický hřbitov",50.137398,14.478768,"P",,0,,0,,A,167,1
U167Z1,"Ďáblický hřbitov",50.137398,14.478768,"0",,0,,0,,A,167,1
U167Z2P,"Ďáblický hřbitov",50.137779,14.478661,"P",,0,,0,,B,167,2
U167Z2,"Ďáblický hřbitov",50.137779,14.478661,"0",,0,,0,,B,167,2
U168Z1P,"Hřebenka",50.075100,14.390349,"P",,0,,0,,A,168,1
U168Z2P,"Hřebenka",50.075069,14.389873,"P",,0,,0,,B,168,2
U169Z1P,"Hříbková",50.020401,14.580466,"P",,0,,0,,A,169,1
U169Z2P,"Hříbková",50.020618,14.579916,"P",,0,,0,,B,169,2
U170Z1P,"Hulická",50.077766,14.660267,"P",,0,,0,,A,170,1
U170Z1,"Hulická",50.077766,14.660267,"B",,0,,0,,A,170,1
U170Z2P,"Hulická",50.077282,14.659949,"P",,0,,0,,B,170,2
U170Z2,"Hulická",50.077282,14.659949,"B",,0,,0,,B,170,2
U170Z3P,"Hulická",50.077980,14.660113,"P",,0,,0,,C,170,3
U171Z1P,"Letecké muzeum",50.125816,14.535700,"P",,0,,0,,A,171,1
U171Z1,"Letecké muzeum",50.125816,14.535700,"0",,0,,0,,A,171,1
U171Z2P,"Letecké muzeum",50.126167,14.536083,"P",,0,,0,,B,171,2
U171Z2,"Letecké muzeum",50.126167,14.536083,"0",,0,,0,,B,171,2
U172Z1P,"Viktoria Žižkov",50.085091,14.444493,"P",,0,,1,,A,172,1
U172Z2P,"Viktoria Žižkov",50.084938,14.445332,"P",,0,,1,,B,172,2
U172Z5P,"Viktoria Žižkov",50.084759,14.443449,"P",,0,,0,,C,172,5
U172Z6P,"Viktoria Žižkov",50.084896,14.443457,"P",,0,,0,,D,172,6
U173Z1P,"Hutě",50.108414,14.558506,"P",,0,,0,,A,173,1
U173Z1,"Hutě",50.108414,14.558506,"0",,0,,0,,A,173,1
U173Z2P,"Hutě",50.108845,14.556441,"P",,0,,0,,B,173,2
U173Z2,"Hutě",50.108845,14.556441,"0",,0,,0,,B,173,2
U174Z1P,"Hutmanka",50.057121,14.369312,"P",,0,,0,,A,174,1
U174Z2P,"Hutmanka",50.056583,14.369611,"P",,0,,0,,B,174,2
U174Z3P,"Nádraží Jinonice",50.056435,14.370858,"P",,0,,0,,C,174,3
U174Z4P,"Nádraží Jinonice",50.056671,14.370911,"P",,0,,0,,D,174,4
U176Z1P,"Hybšmanka",50.077950,14.380449,"P",,0,,0,,A,176,1
U176Z2P,"Hybšmanka",50.077919,14.381949,"P",,0,,0,,B,176,2
U177Z1P,"Výzkumný ústav vodohospodářský",50.115559,14.393278,"P",,0,,0,,A,177,1
U177Z1,"Výzkumný ústav vodohospodářský",50.115559,14.393278,"B",,0,,0,,A,177,1
U177Z2P,"Výzkumný ústav vodohospodářský",50.116501,14.391973,"P",,0,,0,,B,177,2
U177Z2,"Výzkumný ústav vodohospodářský",50.116501,14.391973,"B",,0,,0,,B,177,2
U178Z1P,"Sídliště Zličín",50.060455,14.292968,"P",,0,,0,,A,178,1
U178Z1,"Sídliště Zličín",50.060455,14.292968,"B",,0,,0,,A,178,1
U178Z2P,"Sídliště Zličín",50.060040,14.293531,"P",,0,,0,,B,178,2
U178Z2,"Sídliště Zličín",50.060040,14.293531,"B",,0,,0,,B,178,2
U179Z1P,"Vinořský hřbitov",50.145336,14.581400,"P",,0,,0,,A,179,1
U179Z1,"Vinořský hřbitov",50.145336,14.581400,"B",,0,,0,,A,179,1
U179Z2P,"Vinořský hřbitov",50.144867,14.580350,"P",,0,,0,,B,179,2
U179Z2,"Vinořský hřbitov",50.144867,14.580350,"B",,0,,0,,B,179,2
U179Z3,"Vinořský hřbitov",50.144585,14.578813,"B",,0,,0,,C,179,3
U179Z4P,"Vinořský hřbitov",50.144352,14.579200,"P",,0,,0,,D,179,4
U179Z4,"Vinořský hřbitov",50.144352,14.579200,"B",,0,,0,,D,179,4
U179Z5P,"Vinořský hřbitov",50.144463,14.578875,"P",,0,,0,,D,179,5
U180Z1P,"Chmelnice",50.092556,14.486960,"P",,0,,1,,A,180,1
U180Z2P,"Chmelnice",50.092491,14.485837,"P",,0,,1,,B,180,2
U181Z1P,"Chodovec",50.039528,14.490438,"P",,0,,0,,A,181,1
U181Z2P,"Chodovec",50.039764,14.490616,"P",,0,,0,,B,181,2
